nucleus_id,x,y,area_px,equivalent_diameter_px,solidity,eccentricity,pca_feat_0,pca_feat_1,pca_feat_2,pca_feat_3,pca_feat_4,pca_feat_5,pca_feat_6,pca_feat_7,pca_feat_8,pca_feat_9,pca_feat_10,pca_feat_11,pca_feat_12,pca_feat_13,pca_feat_14,pca_feat_15,pca_feat_16,pca_feat_17,pca_feat_18,pca_feat_19,pca_feat_20,pca_feat_21,pca_feat_22,pca_feat_23,pca_feat_24,pca_feat_25,pca_feat_26,pca_feat_27,pca_feat_28,pca_feat_29,pca_feat_30,pca_feat_31
27,737.3305588585018,434.30618311533885,1682,46.27730452656619,0.9762042948345908,0.3582742329069421,-41.23887870406496,87.32736634721803,0.6294472223184786,3.7896318918510286,-26.44620267770859,-6.4150334784288034,-2.549831017764796,-2.8424987289511723,-0.2049037740190629,1.2136773605869646,-2.385565537896564,-2.800632189484772,-0.07301322753324803,0.36713122713190405,0.0526638300588367,1.7074624796382711,-0.5083860007577593,-0.3930183161178811,0.20770743043379178,0.1147151739471201,-0.2969644843150247,-0.3655439553717926,-0.24678541497576706,0.19472772177930836,0.4961031114600481,0.43977683634471776,-0.23232069542574685,-0.06104336161009018,0.990155053562363,-0.09159248104601984,-0.4812751371724611,-0.6069059090734962
28,616.9034833091437,441.6161103047896,1378,41.88703967392604,0.9731638418079096,0.1304764517041647,-36.34333680113336,-13.219880317398042,5.577037731832321,12.140881780292027,12.169241636716908,2.0085144800932735,5.628692154623427,0.5943004219712709,-2.343170193017821,-0.4426568246203939,-0.48046834922030984,-1.097894531961805,0.32650564149339084,0.4333798498943216,1.2090509818288873,-1.6532992721508752,0.5588212542996508,0.12415092773274407,0.9331698947709948,-0.2119406150131519,-0.15330367167456502,-0.3464326729975973,-0.12883221410061052,-0.23986318017192754,0.556373094046419,0.12410571805232345,-0.516846136209825,-0.3627823456552924,0.38244555751570963,-0.08872533724365371,0.8185523673596532,0.0198454728576401
29,1495.2779403159743,453.7987126974839,1709,46.64725481689563,0.9721274175199088,0.3870030598979745,-83.2353308518499,-1.763501826912275,6.4265135577458485,6.292613167879208,-0.671182567643914,5.7760900224795675,-1.3809160009873136,4.654073146899547,-2.5237367625481393,-0.6568181021638202,-2.925262994221335,1.4075662699484877,-0.24858851223893785,0.5488730885724037,-0.4203407559103806,0.6466003684240722,-0.8957749913726544,-1.177317536080407,-0.20127157437308246,-0.9364526018429927,0.8586070915467952,-0.3321728023682913,-1.3475169422527842,0.63949002692927,0.05574613007074976,-0.025556908471636868,-0.2706552650627402,-0.29481418840775275,-0.06318080112866024,1.0996534897617507,0.3522237743309925,0.26269332965597314
30,1684.885611077664,486.6062612883805,1661,45.98750791035654,0.9759106933019976,0.2940496099046639,-62.85881244007056,73.71292624162987,0.8026413879760668,19.125148741452996,5.580720895589857,3.232644219346982,-6.7065181469423,5.824377614034082,-0.08523409054674562,-2.3331118018272194,3.554550243889359,1.1197652028211276,0.5436590471118424,0.051785337359158065,2.036451593906503,0.6121932012495432,1.1192644036687325,-0.6079493390263206,0.24312371620088555,0.32712086222525466,-0.6230889201251704,-0.29233849509912063,-0.6663942611029302,-0.6006956146075684,-0.8260761628392818,-0.925985819057102,0.8408277659380544,0.44217937380024525,0.9474875756663477,0.4623640834829956,-0.14756677002795765,-0.9337154256803787
31,655.2086330935252,492.8489208633093,1112,37.62768095093692,0.8917401764234162,0.473669531827165,93.07321975847525,21.471769232919556,-25.73378721564782,-0.6681792709075608,-6.12656197777156,0.8508965510336404,1.8554386792967164,-0.7290633741893913,3.773604587770572,-2.335379758311644,2.7151500895605842,3.625920082397126,0.42850682220930764,-1.5535598503107013,-0.8586462038152985,1.565692602272334,-1.0770415325488478,-0.58580471636627,-1.8499231654779347,-0.9712267023434705,0.6855269741757056,-0.05363621485664943,1.1520108140753174,0.03865514337725995,0.7991803369826329,0.6484908960456243,0.5625365005701191,-0.19248810745134443,0.030384150764487444,-0.19035969212219614,1.517725989288707,0.06088178625609345
32,1293.3609907120742,495.4699690402477,1615,45.34624421875849,0.9811664641555286,0.5925621358266783,-43.84855245306121,67.57789189734312,10.404786099238304,5.414269399612308,-4.4273730314170106,-0.3453956112822405,-1.3507684326602123,2.0764535705715104,1.0828473782484493,3.3463510328042236,0.9365533174111196,-0.5422192629134136,0.08343698293753715,0.7571908441049578,0.8255938038995044,0.8217578495859781,1.2945281569841585,-0.012035124582063132,-0.02221026044140456,0.43091753189134563,0.7715859600340743,0.10449633470150795,0.4506411956845884,-0.14800977619475922,0.4601767841908199,1.0986223341527808,-0.8308154092986537,0.41323518435855316,0.18613708849428995,-0.7460244007314565,-0.31856538020128095,-0.5867918473536623
33,96.755873340143,517.2053115423902,1958,49.92998125967452,0.9175257731958762,0.715025373282007,-101.55763537259837,21.920018591502867,5.729537719280459,-2.8205286497162576,6.8984484658884915,0.13787942825987642,-0.5308583033280053,5.197576211722448,-2.450921688722565,2.825327972009466,1.9312227583733932,-1.3816635891567848,-1.1163847287985054,-0.743137914814048,-2.505524686311139,0.30453340608405804,2.629614082522461,-0.24515775638176573,-2.321634424380888,-0.7034477864119788,0.5807406104848568,0.6645795961266661,-0.9487572790579173,-0.29743087908528265,-0.7281101860771174,0.9955899138409704,0.05934974540766177,0.37523212449004373,-0.4013151138884572,-1.1890699002013376,0.14824860884082508,0.3132614112185306
34,591.2815230961298,535.6785268414482,1602,45.16336735304101,0.9732685297691372,0.4624037267879903,-47.25894627477301,0.08063329451046741,3.8796002862309744,1.549523820986525,-7.490817659164096,9.301506242147894,1.9770771794658155,-4.453132400525509,0.6764043779000001,-1.7001768420637753,-0.4665166478351123,-0.9260501486770644,0.8396197679513152,1.018770802840696,-0.2786531471762769,-0.15281541767632745,0.5614360647333493,0.22261566077158074,1.7807283902850137,-0.2626334399670915,1.2144818620437423,0.7659149005366254,0.07574203784427998,1.0180529483368357,0.3338797316503197,0.4465371442885472,0.24559297016464435,-0.09470401250135799,-0.45491824299708417,0.9480710798099538,-0.7176858192705888,-0.42890783803270094
35,993.4192415730336,564.4403089887641,1424,42.580431088739246,0.9070063694267516,0.6847368490054998,-7.54950326972442,47.716774343030416,-6.557117905321846,3.9014396279681103,21.163963645819216,3.852798899333524,-0.02777741879827542,-1.023767017689702,-3.9823933623315813,1.3997550560371084,-1.4316804365264266,0.15863469694069726,-0.7003337681666135,0.1710762760068194,0.15025900633209824,0.9638586110127061,0.35203824999283406,-0.7662506424858524,0.9877848851066866,-0.2990547123330068,1.0571916305210167,1.6607617041122356,-0.25472161247080005,-0.5843496934522506,0.9066318202175986,-1.2020363582198679,-0.09419542158574347,-0.4753213669961798,-0.4609066767167071,-0.2363017757139774,0.14817514970520762,0.2447707311185646
36,1593.460339943343,561.7828139754486,2118,51.92996587471509,0.9086229086229086,0.5444542635162035,-79.22106879604361,-81.9748495228683,-9.68328765187934,-29.852704428544694,-6.352667039543037,2.3289078243622683,0.9667726589460244,-10.769477608380859,0.18237524170597577,0.4864500390609158,2.6912259605741022,3.867898745571874,-0.8989831814060404,-1.3004244322998375,2.7475634334411665,1.39830430907797,1.2695730170619854,-2.0289523259783206,0.6234064175543226,-1.9732016327966786,1.5445480298656928,-0.030598832802201513,0.7129811721379423,0.23441244455180604,-1.817044067246622,-0.29039208178078135,-1.25376073155684,-0.6878430275542264,0.8495504344025082,-0.7149586640126533,-0.2114719585743632,0.01724478141101819
37,1565.3536585365853,557.5975609756098,82,10.217907939900584,0.8541666666666666,0.8075465697134551,63.009525386731184,-6.23699646352885,-1.2477867345637195,7.965312819255792,3.34979528839694,-1.010270174819078,-3.613745780551882,-7.1807949554915105,-3.6827322298196554,1.6221298814967615,-3.127847213971048,-0.8937748378465223,-1.187055019088358,1.803772660873369,1.6623755339880064,-0.12833427865607927,1.6287425502995097,1.1956638674759226,0.5485030981815933,-1.2580282085832213,-0.49528473238947307,0.11753943395380968,1.1881700094518584,1.1883040533612177,0.7894325088652705,0.0912131296910907,1.383799114847098,-0.6183105491147062,0.6047052986589911,-0.4898922417675559,0.6984790713262786,-0.5940894990492791
38,69.99837662337663,570.8847402597403,616,28.00563442518059,0.9520865533230294,0.6359637515468705,103.89093365218702,-31.28281470020486,-28.964313004272316,-1.1356590433448306,-4.201488418485577,-6.411212518465211,6.772756117508019,5.339747137837705,-2.540543898106879,-0.21330804539237225,1.3885481983778236,-0.09387300108333059,-0.36028232365536234,0.6307562217059537,-0.9159136448852557,-0.6808504884101325,0.1989872913288002,-0.38674809114345055,-0.47548060029807254,0.04464548438321161,0.0060485997321624105,-0.0364943369438773,-0.6923728124657474,0.025613314786507344,-0.35205558203148085,-0.02119358006231074,-0.790692379058043,0.5000921819412153,0.17490732963986375,-0.1621417965022661,0.020413286058189595,-0.8704339418244587
39,952.3549222797928,602.506908462867,1158,38.39806496170502,0.9788672865595942,0.3814185410142524,80.24699307944367,25.57957247846757,17.095804318072837,-6.310421051165634,8.57059133882068,4.254085983632354,5.379314784860189,1.1094990938027114,0.706017524151432,-0.9909136226296001,-0.48713111518995683,-0.27546258761998327,0.15107403863917496,0.3975675040917702,0.5163116694407794,-0.1010727414750897,0.6392858160764624,0.8557402843098252,0.07256068296469989,-0.12102982338190789,-0.6005510443764909,0.8473318246922167,0.49994498026516726,0.11979722800797686,0.028380776942143724,-0.6343877604556132,-0.24942745620502757,0.5899357272401118,-0.21858660643476335,-0.9811483541047489,0.3160461214715694,0.495852977044326
40,1472.312133072407,636.0737116764514,3066,62.48001635849665,0.9282470481380564,0.8716367587114965,-145.37318536622018,-13.37404796135194,15.555737703155039,-2.8979045342511394,-12.221048019301149,-3.690362965941987,-2.042829358333963,0.9250867690732398,1.6268290429267755,-5.032189402663369,5.0385037898603215,0.5399957921280015,-4.565791310406658,0.9590495685269096,-1.586406014845336,0.5258604065855695,3.639094053976147,2.5526407781762996,0.4780924436113879,1.9870744104316351,1.3326354442105908,-1.0157816826894968,-0.3348382777997953,-0.060028845378779346,0.7755215423638986,-0.3690397899465294,0.22669963993703285,-1.00778627798238,0.3412061314842972,0.5540432940912623,0.7764830022905834,0.7548719651154473
41,1781.75,623.60546875,256,18.0540666735282,0.9552238805970148,0.5930576955375417,149.41838238676482,-44.86639583933253,-25.688901348936152,-4.476031933899963,-8.949792439761767,-3.6997358568762078,-5.462884839712728,3.123510932212256,-3.5138683677987075,-2.642210428049847,-0.4164664604647106,0.219770048204231,-1.4342859696880685,2.1163939804515177,1.8140572694139698,1.5300425485875087,1.7452076762415043,-1.153707347416478,-0.8604160956885477,-0.7373702553304003,-0.7959748581053374,0.6465984164182038,-0.1306706140089869,-0.15345794705551796,0.8796686904578013,-0.24968551501485012,1.0143086206984788,-0.17408549521773942,-0.3702171379325664,-0.2714921602333501,-0.07626271462734684,0.3163764901960085
42,9.31728045325779,650.1628895184136,706,29.98177977677484,0.9764868603042876,0.7733872724130196,82.73794634998616,13.760232367670033,32.64445169753382,8.330744553297963,14.865032857263655,-6.206985171588082,7.947006942667692,-6.579450642480252,0.06256252823623935,3.645107138051461,-0.5828484426655877,-0.29363153111257323,-0.2712002968475883,1.20896627195011,2.982142066836103,0.2937769570812107,1.2683494672899351,-0.8028060945597473,-1.096099055181608,0.19641057521153688,1.3736327912831297,-1.3017322834447866,-0.7612466562399398,0.08942253448695676,-0.9977507871836232,0.20259768124041408,1.3232423125026385,0.3985652806086761,-0.754140489780041,0.7832482431269362,-0.5361575129335532,1.191683203165366
43,977.0515050167224,726.8220735785953,1495,43.62903986313552,0.977124183006536,0.4582345174476313,-23.236581148395857,31.205383103918148,23.88000466960207,-3.7265699755997623,-9.22480699486102,4.554327321154876,0.3278101094590653,3.9846817952777296,3.179239809400079,2.887065973778281,1.298408891445983,-2.5803059513343047,-0.8552202877649416,0.07496209789592596,-1.5376642521161266,1.7149530074025998,0.3711632308443197,0.41600277093179466,-0.6759762365913,-0.915148030685171,0.45847751145215015,0.5897519674273966,0.3940818403862594,-0.44590796093340085,0.08116769902118169,0.6471526245348688,-0.921399186056089,0.07380241821949649,-0.421979912353746,-0.9868690554585419,-0.5779202754573797,0.18104684871670151
44,152.3875305623472,736.5672371638142,1636,45.64011278674415,0.970344009489917,0.350663203946266,-52.94011968512362,28.65157464953677,0.810268053723323,2.5474055592676095,4.483990485273582,-3.1539785945810768,-1.7098209451051702,-1.220452269253971,-3.5729330268304356,1.7402199837976415,3.1053980853385705,-0.023525830670888467,-0.4658496746877521,1.7356383318092685,1.519727275600107,-4.80763707083967,-1.5784362949397854,-0.9309850294039564,1.064037017507534,-0.29008312830808725,-0.29154365281180245,0.30209608913018504,-1.0318835447478185,0.2995025699548419,0.12982312364911433,-0.3566939579041701,-0.9629948620303412,-1.0082912292080244,-0.021712833347618903,-0.5179418706804623,0.380605244696932,-0.1350303601051784
45,1123.8274695534506,737.6224627875507,1478,43.38027255698805,0.9775132275132276,0.5555105562272817,-18.848213209345168,27.79175318988039,18.893045697398854,1.7646237472614785,-11.573107603395794,2.805522929823579,2.262113112608279,1.1303737242795866,3.318550980601786,2.773558177943515,2.006243669628715,-2.104675565748625,-1.3022255441142714,1.2254719861062306,0.19723549322433168,-1.6888021744586101,-1.4570047669551174,0.6198328586953875,-0.1293934807023864,-0.40146742461668533,1.0284706259792684,0.42189468759119675,-0.35808975001708526,1.1915067510033153,0.23874230096664195,0.09588571606584931,-0.6859098710552176,0.18079247300706253,1.4663534378894796,1.0202876974365933,0.7749002259015311,0.31618712757565604
46,65.01904761904763,735.5032967032967,1365,41.68899109553381,0.96671388101983,0.5181788227658518,23.799896310000484,33.963760929746144,-8.702598668173739,11.844575451254252,1.7594776680053248,3.8062688105034845,1.4424038173587412,-3.0743079826729747,2.976892224045341,-1.5560294530919587,3.448116039593879,1.071479146953535,-1.2741809881719683,0.4741975034335512,-2.493611002096413,-1.2714977086519021,-1.2132069552659719,-1.9288855087846069,0.49418628391192987,-0.5819493505187169,1.5916393632426047,-0.8581917217332719,0.42976929223947274,-0.5476798709392526,0.9572343669137614,0.5127953113483277,1.294343982817946,0.0941732782835105,-0.10268688964483068,0.44063676772772237,-0.7892910674994075,-0.796470563657327
47,1604.5227642276425,742.670731707317,1230,39.573787284315486,0.9746434231378764,0.2869942560415693,49.400379792738875,25.876094519786907,7.684584723236032,3.494697525030518,7.694971998019085,0.7523513809235107,0.9606450506912242,-0.4061464180177948,-2.3092832235653087,-2.9114108707315087,-1.659055126639403,0.40860903107649627,0.5447872711156974,1.021148128210685,0.101020335440908,-0.490607106606094,-1.037110987380656,0.4451407491764584,0.1667912153482711,0.18545335136271646,1.5527553996037988,0.5895956239393878,1.4276866234386294,-0.45947853253720555,-0.05052837781060759,1.1099596643272818,0.47885104013846463,0.5876761857300111,0.7313619472238674,0.23263516740582393,-0.7917963513449116,-0.36555444959232425
48,1720.7441314553992,762.7828638497652,1704,46.57896718722644,0.9810017271157168,0.6654967967486015,-47.20615177502236,61.52217916230588,2.9074449410718435,-6.886501285434402,-4.813218895605882,0.18404685201828241,-4.56568507918895,5.795844503490008,-0.29193239678628186,-0.3842893470316144,-2.43164539406379,4.851041585044807,-0.7046366404824917,0.5410009952419953,0.3574002747657993,-0.5843874634462459,0.6344251194035929,-0.5313290727533323,0.2328756269484621,0.34316848570924874,-0.6235919790088855,-0.3631146215790117,-0.9847144408088556,0.17663566952193707,0.6764028150646412,-0.10809394627017033,0.31823334645521856,-0.575438240556321,-1.0402186899392407,0.14566703146888121,-1.2094044938718718,-0.2989091701814218
