nucleus_id,x,y,area_px,equivalent_diameter_px,solidity,eccentricity,var_feat_0,var_feat_1,var_feat_2,var_feat_3,var_feat_4,var_feat_5,var_feat_6,var_feat_7,var_feat_8,var_feat_9,var_feat_10,var_feat_11,var_feat_12,var_feat_13,var_feat_14,var_feat_15,var_feat_16,var_feat_17,var_feat_18,var_feat_19,var_feat_20,var_feat_21,var_feat_22,var_feat_23,var_feat_24,var_feat_25,var_feat_26,var_feat_27,var_feat_28,var_feat_29,var_feat_30,var_feat_31
17,1111.1188769414575,296.7293906810036,1674,46.167120311826494,0.978375219170076,0.4246625098166663,77.0,91.9745313052706,53.0,163.0,35.0,80.0,177.0,62.75309515387337,82.76299964626813,43.969579059073226,9.211531659002477,62.99941371828981,48.00495224619738,32.49968780998369,41.22612143079779,33.82404798452989,14.0,-38.7934205871949,-0.3749369443844799,-0.8992408076144329,2.991002,-0.7939012936615271,3.5736284,-1.2608644602290942,2.8678684,0.767752,1.0800663,1.5542979,0.7301937,1.9614868,1.0550897,5.687604
18,353.3536585365854,305.3109756097561,328,20.435815879801165,0.7354260089686099,0.8455675785149154,118.0,130.482697740113,87.0,174.0,64.0,118.5,210.0,95.59851694915254,125.3760593220339,72.0430790960452,5.1066384180791005,42.41333450189522,58.43961864406779,33.88347609235346,35.3447833843953,28.28763240681202,36.0,-53.33298022598869,1.17063974383972,0.7890805928025229,1.242098,0.6985353280459838,7.151119,0.1908728179115515,2.0540648,0.89693266,0.66916156,0.5956222,1.8377738,0.27327996,0.44980153,3.9144626
19,564.5034679722562,324.11015911872704,2451,55.86331644420947,0.9784431137724552,0.3483144339856143,38.0,55.29745042492918,28.0,147.0,17.0,60.5,159.0,41.33958923512748,69.84454674220963,28.703257790368276,-14.547096317280449,41.66551238948272,26.59419263456091,24.48504580637625,30.179334933942272,33.60906075147381,12.0,-41.14128895184136,2.450926169291128,1.2517309150787623,5.5954533,-0.3606684623447704,4.457945,1.0128996133226034,4.100851,2.4556062,1.2025313,2.644794,0.48661983,2.6569912,2.0501866,5.5525203
20,391.90191897654586,331.1194029850746,1407,42.32550105364819,0.8821316614420063,0.6266876492703334,102.0,118.10572842998586,69.0,153.0,47.0,105.0,185.0,82.22842998585573,109.37164073550213,58.68882602545969,8.734087694483733,45.93633511430671,59.41690240452617,30.48236770284935,34.11605761114335,26.60568053575222,32.0,-50.68281471004244,0.6655380294589608,0.0937118466519204,2.3252072,-0.3082987623910544,7.919102,-0.5035755439832541,1.8338723,1.9357497,0.94243413,0.5011409,1.1354412,0.7009984,1.2672282,4.4012074
21,234.9332860184528,343.4819020581973,2818,59.89982501697053,0.9853146853146854,0.3066334541544792,57.0,60.18490967056323,39.0,166.0,23.0,70.0,187.0,42.94792773645059,74.55331207934822,28.04534183492738,-14.368402408784988,19.79418969940849,32.139567835635845,20.993953519866317,19.876802149315992,22.805137405342133,21.0,-46.50797024442083,21.493841852222065,15.428176152757164,5.739685,10.762287777981935,7.590245,4.171208611826755,2.3038378,1.9632187,2.354462,2.7973518,2.3583293,1.9870137,1.9703578,4.673089
22,51.25583982202447,333.2269187986652,899,33.83256346653194,0.9718918918918918,0.3829759733429109,194.5,162.89030431705592,140.0,176.0,108.0,148.0,212.0,122.75265392781316,142.26999292285916,98.51804670912952,20.62031139419676,67.0900568147285,64.37225760792641,48.52610937150491,52.29796533349935,37.75412593697995,36.0,-43.75194621372965,-1.2241224164021298,-1.370361467806763,3.4694383,-1.1537542306573905,5.3654337,-1.462364855555651,0.83787364,1.4248753,1.4000368,1.7612568,0.43687227,0.80034024,1.3983917,5.4214015
23,1034.6166861143524,363.04084014002336,1714,46.71544262528258,0.974971558589306,0.5020018143876189,64.0,98.5766371681416,47.0,192.0,32.0,80.0,207.0,72.5553982300885,94.77805309734514,54.99433628318584,3.7985840707964513,73.21711598832006,43.58230088495575,47.16036249787698,54.713411276523225,48.96735354318966,15.0,-39.7837168141593,-0.6795627927526038,-1.0584157149011455,6.069658,-1.0844019829014122,3.0879548,-1.3236784098324623,4.601207,2.0721006,1.6925566,1.8317993,0.2361822,3.0552673,2.4810977,5.1786785
24,1250.4982238010657,429.0754884547069,2252,53.54750652218632,0.9644539614561028,0.2547133788790677,78.0,87.34397163120568,58.0,134.0,40.0,95.0,164.0,64.91879432624114,100.09078014184396,46.67624113475177,-12.746808510638289,30.97747035076506,40.66773049645391,21.96029143830585,24.050717716106224,21.31257378917521,30.0,-53.4145390070922,2.37681895077081,1.254967006837279,4.5120306,1.2537218548143532,5.1642656,0.2165113810599943,2.6082644,2.2584963,1.4074464,1.3941128,1.8579264,1.4957818,2.0833666,3.9238482
25,832.1902390438247,424.2340637450199,1004,35.75377606511099,0.9766536964980544,0.30226281736492,180.0,150.42099681866384,135.0,216.0,109.0,151.0,233.0,120.83563096500532,139.79109225874868,102.07988688582536,10.62990455991516,81.97948599064617,48.341109932838464,63.18583952568409,67.15679823441683,53.91942962055695,17.0,-37.7112053729233,-1.266631165976897,-1.3632267835965872,4.294147,-1.1715707499527566,3.485315,-1.444276014451223,2.5161722,1.2814256,1.3756241,1.8313308,0.4739305,1.8603972,1.4286736,4.67834
26,1040.0389895661724,433.33003844041735,1821,48.15152345422449,0.9201616978271856,0.3858040998898424,83.0,89.90262039660057,53.0,101.0,32.0,80.0,131.0,57.36437677053824,81.9298866855524,36.02691218130312,7.972733711048164,33.39098059658492,53.87570821529745,17.16745919866702,21.993174774262243,19.318580401063954,30.0,-45.902974504249286,-0.0168250724216929,-0.5499567775862948,2.7374158,-0.1905169975875593,5.6182175,-0.8744999454049855,2.146628,1.1292727,0.9533587,2.0533435,1.3030148,1.4437989,0.67356217,5.129625
27,737.3305588585018,434.30618311533885,1682,46.27730452656619,0.9762042948345908,0.3582742329069421,69.0,109.88064971751412,56.0,224.0,41.0,94.5,238.0,93.91949152542372,117.19562146892656,81.26694915254237,-7.314971751412443,86.3976682740552,28.61370056497175,74.35163293479748,76.9696534871604,69.19276690614345,14.0,-35.928672316384194,-1.2896762083040116,-1.40357275953323,5.327565,-1.4900834723291545,4.0828505,-1.4896148962035756,3.2621183,2.800921,2.477166,2.3334022,0.3923644,2.3432364,1.8665246,4.312229
28,616.9034833091437,441.6161103047896,1378,41.88703967392604,0.9731638418079096,0.1304764517041647,110.0,113.28444916755224,73.0,178.0,49.0,98.0,203.0,79.00283386468296,103.18561813673396,56.85476443499823,10.098831030818287,60.985787172871206,56.42968473255402,38.03908747856652,44.26591777209458,36.34777473707784,25.0,-46.33085370173573,0.054061934506024,-0.6074101059429111,2.8602235,-0.6928116623425158,4.8474555,-1.133301700153478,1.8926579,0.86569625,1.0697547,1.5983466,0.8688769,1.5820415,1.2343638,5.316777
29,1495.2779403159743,453.7987126974839,1709,46.64725481689563,0.9721274175199088,0.3870030598979745,74.0,97.91365888181174,54.0,177.0,37.0,88.0,195.0,70.41153573956122,93.53432413305023,51.90127388535032,4.379334748761494,64.59695098613082,46.01238499646142,37.87260023211808,45.44641503738762,36.98343755545093,18.0,-41.63305024769993,-0.3803605159475141,-0.8756892014981523,2.6898355,-0.930345836835032,4.34195,-1.192253935251007,3.4123685,1.1480923,0.47840363,1.2509309,1.0680419,1.9479079,1.1089457,5.5415916
30,1684.885611077664,486.6062612883805,1661,45.98750791035654,0.9759106933019976,0.2940496099046639,68.0,104.88566371681416,51.0,229.0,35.0,86.0,241.0,79.77911504424779,101.22371681415927,62.82159292035399,3.661946902654876,79.89557802151091,42.06407079646018,55.22569647768061,62.07721759510165,54.35953274582651,12.0,-38.4021238938053,-0.5319074819019596,-1.0800558473124606,6.488116,-1.131504394744943,5.2332215,-1.4398341676342734,2.806425,2.936473,2.381113,3.4999897,0.56978583,2.3177402,2.4643865,4.9189644
31,655.2086330935252,492.8489208633093,1112,37.62768095093692,0.8917401764234162,0.473669531827165,150.0,156.88939929328623,115.5,205.0,91.0,143.0,246.0,125.82508833922262,149.6791519434629,105.37208480565371,7.210247349823334,59.61188483364764,51.51731448763252,60.45345490657434,57.717841821815966,46.22179846888004,41.0,-44.307067137809184,-0.8936397027448573,-1.1957451175106688,4.493807,-1.017894166905534,8.621653,-1.5899002338044317,2.0877433,2.1047046,1.6983173,1.2961239,2.0362954,1.024874,1.9951806,2.6031973
32,1293.3609907120742,495.4699690402477,1615,45.34624421875849,0.9811664641555286,0.5925621358266783,80.0,106.120367102012,62.0,221.0,44.0,97.0,232.0,83.89516413695729,106.17613836921991,68.24496999647018,-0.0557712672079162,82.64003391012011,37.87539710554182,62.437187613175446,67.73064388692417,62.44617903455865,11.0,-37.93116837274974,-0.9408132541232108,-1.2266078465420656,6.0806656,-1.3844080191793795,4.720279,-1.4828506068984235,2.7362418,3.0815554,2.3332622,2.1888704,0.63172764,2.3638127,2.1325154,4.6311693
33,96.755873340143,517.2053115423902,1958,49.92998125967452,0.9175257731958762,0.715025373282007,64.0,83.86987270155586,48.0,191.0,32.0,82.0,205.0,62.80374823196605,88.38366336633663,47.11280056577086,-4.513790664780771,63.94154009097576,36.757072135785,41.19802034070032,48.02493046686061,46.19929739345669,14.0,-41.27086280056577,0.0666741482339134,-0.5070352803763578,5.115957,-0.9628706244091064,4.7414002,-0.8728620859837659,3.7970126,3.5363028,3.064323,2.0387836,0.85923344,3.0195823,1.9851557,6.055552
34,591.2815230961298,535.6785268414482,1602,45.16336735304101,0.9732685297691372,0.4624037267879903,90.0,110.28717767573296,67.0,179.0,47.0,101.0,198.0,82.11091487107029,109.32532673966796,62.47933592370188,0.9618509360650052,67.33192380630463,47.80784175203109,44.06019509315187,50.13484879289626,39.89273578986515,19.0,-46.84599081596608,-0.8333621154496242,-1.1040169434115388,4.2927656,-1.142791931680615,6.620125,-1.33133812672952,1.5928538,1.6579887,1.5527203,1.9038243,2.3988583,1.1913718,1.372468,4.638947
35,993.4192415730336,564.4403089887641,1424,42.580431088739246,0.9070063694267516,0.6847368490054998,110.0,115.3261560183551,78.0,223.0,55.0,110.0,242.0,88.58418637486763,115.39887045534768,69.76809036357218,-0.0727144369925838,66.95495488540023,45.55806565478292,51.99804713868401,55.274299700628006,46.93089329679897,19.0,-45.63078009177551,0.3040929272608861,-0.480206564729567,3.2405484,-0.7677752783041831,4.614102,-1.153513995494292,2.1084301,1.7182955,0.7885264,1.9948597,1.2683054,2.480415,0.9892635,4.7109194
36,1593.460339943343,561.7828139754486,2118,51.92996587471509,0.9086229086229086,0.5444542635162035,92.0,92.81631932179442,68.0,125.0,49.0,101.0,152.0,70.20664076298128,102.60579300600494,52.399505475097136,-9.78947368421052,28.482449100515428,40.41681384669729,20.981423208504,22.88879413404102,21.550430983852557,27.0,-50.20628753090781,0.5855063312407203,0.1096357119776634,2.0105214,-0.2665311469366345,10.613874,-0.2330201925751298,1.812613,1.1370493,0.30012295,1.1966251,2.717789,0.9192784,0.9349236,3.2033715
37,1565.3536585365853,557.5975609756098,82,10.217907939900584,0.8541666666666666,0.8075465697134551,155.0,148.7970349452877,107.0,192.0,79.0,128.0,219.0,112.76773738086834,134.33109777620896,90.2259089304624,14.465937169078728,59.64348811253398,58.57112601482528,50.49501315063824,51.64219937716959,41.94498030996845,27.0,-44.10518884574656,-0.6849093079607593,-1.0145715654129617,0.5658031,-0.7615086375474682,5.4891496,-1.3221170083468896,1.3799708,0.6109489,0.30155167,0.23449428,0.018506909,0.3706974,0.15529002,4.193099
38,69.99837662337663,570.8847402597403,616,28.00563442518059,0.9520865533230294,0.6359637515468705,170.0,161.9298618490967,126.0,172.0,99.0,144.0,227.0,126.07297201558626,148.71661353170387,103.40099185263904,13.21324831739284,44.9505498859579,58.52886999645767,46.96610605196381,44.14117277747636,37.268873480539405,55.0,-45.31562167906483,-0.8327762888348542,-1.0993179713264052,1.6475677,-0.9788291306266648,5.8807335,-1.2654255898126547,1.3160559,0.9614595,0.8085763,1.5440861,0.29234383,0.8017298,0.38089958,4.734512
39,952.3549222797928,602.506908462867,1158,38.39806496170502,0.9788672865595942,0.3814185410142524,160.0,142.3390966831334,118.0,212.0,93.0,140.0,233.0,110.50882145377558,131.59139026111504,90.20748059280167,10.747706422018354,80.59595229159788,52.1316160903317,59.32725051771176,64.5136910282304,51.87723290182881,21.0,-41.38390966831335,-1.3612342159670148,-1.499953765664371,4.1327653,-1.35094617096605,5.4212747,-1.6212575053006844,1.5130136,2.3161,1.8131677,1.8443191,0.4693693,1.5387256,1.2357,4.5587397
40,1472.312133072407,636.0737116764514,3066,62.48001635849665,0.9282470481380564,0.8716367587114965,46.0,74.93878273177636,34.0,158.0,22.0,64.0,170.0,54.51273885350319,78.2176220806794,39.5,-3.2788393489030483,61.81944238648098,35.43878273177636,35.272714193777254,43.46694264742337,39.67952459102075,12.0,-38.717622080679405,0.1587618477869146,0.0471845473910326,5.949272,-0.8022785427363606,7.506857,0.1629203696891781,2.109505,2.8980713,3.3030453,3.2529771,3.2972991,1.847792,1.6946609,3.8161771
41,1781.75,623.60546875,256,18.0540666735282,0.9552238805970148,0.5930576955375417,193.0,180.1871002132196,143.5,171.0,116.0,159.0,222.0,142.31076759061833,160.82036247334756,119.4051172707889,19.366737739872065,44.06674603957739,60.78198294243072,44.060569081671495,42.124522372664245,34.016367424330866,51.0,-41.41524520255865,-0.6404807240705046,-0.733533736709389,0.3048185,-0.6579774358788759,5.5764036,-0.5059783870108832,0.3445478,0.69595635,0.4887974,0.466656,0.021452157,0.2556522,0.051940843,4.4406624
42,9.31728045325779,650.1628895184136,706,29.98177977677484,0.9764868603042876,0.7733872724130196,178.0,146.2281407035176,119.0,207.0,85.0,132.0,225.0,108.37236180904524,125.513567839196,85.73618090452261,20.71457286432161,80.94943028445097,60.49195979899498,60.72580476460548,65.49939230183205,56.51405807971463,18.0,-39.77738693467337,-1.2065252292909725,-1.3831060084282225,3.1410584,-1.3310576791766555,5.5366163,-1.500719793893244,1.9104185,1.3419011,0.30687878,0.8411205,0.050289642,1.8513943,1.3010011,5.2058883
43,977.0515050167224,726.8220735785953,1495,43.62903986313552,0.977124183006536,0.4582345174476313,98.0,112.10855728429986,77.0,199.0,59.0,109.0,210.0,86.57673267326733,107.3412305516266,69.52475247524752,4.7673267326732685,83.38454415538054,42.58380480905234,55.5303135588899,63.56297022821258,57.23761149728659,11.0,-37.81647807637907,-1.3238661833311165,-1.5178076393998805,6.2612705,-1.4929058566348556,3.7624295,-1.6552574991516995,3.4053972,3.6696496,3.3325593,2.3505018,0.7159081,3.1179788,2.3975778,5.1414576
44,152.3875305623472,736.5672371638142,1636,45.64011278674415,0.970344009489917,0.350663203946266,87.0,103.66384479717811,63.0,200.0,46.0,90.0,217.0,79.10229276895943,104.8458553791887,61.60176366843034,-1.1820105820105766,63.709677275242846,42.06208112874779,48.541737858772535,52.8799123204487,50.94002296438667,17.0,-43.24409171075837,-0.8263223322132798,-1.0963074203797938,3.6639864,-1.2007348275185346,4.9988747,-1.3056771770763138,2.6009521,1.3547267,0.75926304,2.0028157,0.8727031,1.8934294,1.2959458,4.6530466
45,1123.8274695534506,737.6224627875507,1478,43.38027255698805,0.9775132275132276,0.5555105562272817,100.0,116.91643059490085,77.0,196.0,59.0,106.5,211.0,89.13385269121812,111.09525495750708,70.73335694050992,5.821175637393765,80.86003776509546,46.18307365439093,56.84956110967506,63.67173973119914,57.03449758840368,15.0,-40.36189801699716,-1.327559413094088,-1.5015262303635155,5.1114674,-1.5164803173135415,4.8341527,-1.6396119365076525,3.5318632,3.045475,1.5255985,2.1553464,0.96463853,2.5055027,2.1620197,4.1063805
46,65.01904761904763,735.5032967032967,1365,41.68899109553381,0.96671388101983,0.5181788227658518,119.5,135.14270538243625,89.5,210.0,64.0,116.0,237.0,103.21848441926346,127.75531161473089,82.18342776203966,7.387393767705376,69.15872834281551,52.95927762039659,56.52810534768927,58.49860835586351,48.7690034157594,27.0,-45.571883852691215,-0.7170302986595756,-1.1329995083625253,4.985588,-0.9836095301987836,7.2119403,-1.5807930255765146,2.798827,1.1978911,1.3360661,1.6313808,2.6077447,1.5182234,1.4808477,3.4792805
47,1604.5227642276425,742.670731707317,1230,39.573787284315486,0.9746434231378764,0.2869942560415693,142.0,137.319449346982,105.0,210.0,77.0,124.0,232.0,105.73914578185668,126.87539710554182,85.55171196611366,10.444052241440176,73.97385056705205,51.76773738086834,57.14932562826931,60.25177855614336,47.55063444665009,22.0,-41.32368513942816,-0.8707666183111833,-1.238485507449084,3.699294,-1.0956978395727617,4.562165,-1.5738484092365057,1.7590764,1.6761873,0.9194394,1.7383561,0.7932325,1.1657487,1.5495697,4.932299
48,1720.7441314553992,762.7828638497652,1704,46.57896718722644,0.9810017271157168,0.6654967967486015,75.0,100.97841472045292,63.0,217.0,50.0,100.0,230.0,83.45329087048832,105.809271054494,70.19674451521585,-4.830856334041059,76.34254777847373,30.78167020523708,59.184713942793394,63.38547505637829,56.15661611330736,13.0,-35.612526539278136,-0.5284195720891676,-0.9126029130462764,5.211686,-1.090830252775738,6.1437535,-1.2740824170892862,1.9126339,1.4121162,1.1487448,2.451515,1.479014,1.5457195,1.4152757,4.753765
49,633.4803671596125,773.329423763386,1961,49.96821737090141,0.9785429141716568,0.601427209735769,62.0,94.76420755382986,48.0,221.0,33.0,91.0,244.0,76.06247793858101,106.08189198729262,60.694669961171904,-11.31768443346276,64.09019106790882,34.06953759265796,54.8737950980544,56.47345349825322,48.153299005403134,23.0,-45.38722202612072,0.7911635410729647,0.2207085969588389,5.444268,-0.3442116564995947,7.4964395,-0.3599005854400663,2.416489,2.0225224,2.1721625,2.9394855,1.5392059,1.1531606,2.8858395,4.453562
50,978.5607569721116,796.8286852589641,1004,35.75377606511099,0.9719264278799612,0.2584836098485684,176.0,148.15351963211884,123.0,221.0,96.0,139.0,238.0,117.91050583657588,136.16802263883977,98.94941634241243,11.985496993279073,81.72525814184677,49.2041032897064,65.55486491173924,68.72051731850058,57.85584952367053,17.0,-37.218606296427325,-1.2126820033711363,-1.3637470597034154,4.9070573,-1.2737885065759498,4.4193273,-1.4673698687435517,2.6962385,3.326015,2.5404015,2.4354672,0.5787209,2.2459686,1.9849193,4.981416
51,1159.3777637397347,881.3108022741629,1583,44.89474578740548,0.9765576804441702,0.6486129584873593,103.0,119.90190543401552,83.0,216.0,65.0,123.0,246.0,98.67148906139732,127.75935074100212,82.2060691601976,-7.857445306986591,66.16220825812589,37.69583627381793,56.91712225499951,57.87826746589754,45.22267449363841,30.0,-45.55328158080452,-0.2012506539599368,-0.7136266424269402,3.7386618,-0.8254512664941185,5.8221984,-1.2420188331481454,1.5754077,1.885594,1.1191976,2.7849698,1.2566011,1.1992126,1.5378734,5.143247
